vb.vb-key.vb-data;vb.vb-ora;vb.vb-dati.vb-tipo-v;vb.vb-dati.vb-codice-minsan;vb.vb-dati.vb-qta;vb.vb-dati.vb-dati-sospeso.vb-qta-sosp;vb.vb-dati-anagrafici-prodotto.vb-principio-attivo;vb.vb-dati-anagrafici-prodotto.vb-gmk;vb.vb-dati-anagrafici-prodotto.vb-bd-category
20100505;1054;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100505;1650;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100506;1016;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100506;1033;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100507;1004;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20100507;1004;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20100507;1004;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100507;1012;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20100510;0903;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100510;0927;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100510;1017;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100511;0856;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100511;0909;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100511;1139;L   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20100512;1115;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100512;1115;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20100512;1851;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100513;0834;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100513;0838;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100513;0903;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100513;0928;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100513;0943;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100513;1045;Es  ;011782012    ;0001;0001;000000;CF A  N  S                    ;X0144010101
20100513;1149;Hs  ;011782012    ;0000;0002;000000;CF A  N  S                    ;X0144010101
20100513;1154;Hs  ;011782012    ;0000;0002;000000;CF A  N  S                    ;X0144010101
20100514;0854;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100514;0926;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20100514;0956;Er  ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20100514;1041;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100514;1057;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100514;1152;Hr  ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100514;1156;Hr  ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100514;1828;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100517;0932;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100517;0932;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20100517;1150;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100517;1528;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100518;0829;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100518;1115;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20100518;1507;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100519;0954;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100519;1017;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100519;1040;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100520;1554;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100521;1017;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20100521;1019;T   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100521;1115;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100526;0838;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100526;0957;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100526;1014;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20100526;1659;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20100527;0851;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100527;1008;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100527;1127;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20100527;1128;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20100527;1632;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20100527;1643;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100527;1830;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100528;0926;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100529;0939;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20100531;0909;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20100531;1047;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100601;1550;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20100603;0842;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20100603;0854;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100603;1032;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20100604;1228;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100604;1714;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20100607;0918;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20100607;0918;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20100607;0925;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20100607;0929;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100607;1726;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100607;1726;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100608;0933;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100608;0948;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100608;1102;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100608;1856;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20100609;0843;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100609;1044;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20100609;1059;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100609;1658;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100609;1812;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20100610;1142;L   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20100611;0838;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100611;1740;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20100611;1845;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20100614;0845;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20100614;0947;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100614;1020;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20100614;1039;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20100614;1052;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20100614;1052;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20100614;1101;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100614;1528;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100615;0957;L   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20100615;1152;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20100616;0948;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100616;1110;L-  ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20100616;1110;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20100617;0910;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100617;1049;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20100617;1649;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100618;0953;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100618;1112;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100618;1220;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20100619;0935;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100621;0920;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100621;0933;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100621;1101;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100622;0933;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100622;0944;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100622;0956;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100622;1051;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20100622;1132;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100623;0921;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100623;1021;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100624;0947;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100624;0959;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100624;1102;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100624;1102;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100625;0904;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100625;1024;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100625;1836;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20100628;1057;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100628;1137;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20100629;0853;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100629;0858;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100629;0909;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100629;0953;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20100629;1042;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100629;1137;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100630;0914;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100630;1000;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100630;1050;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100701;0936;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100701;1144;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100701;1153;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100702;0906;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100702;0931;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100702;1056;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100702;1739;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100705;0959;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100705;1113;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20100705;1533;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20100706;1124;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20100706;1128;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100707;0852;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100707;1011;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100708;1117;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100708;1201;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100709;1143;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100710;0921;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20100712;0846;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100712;1220;L   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20100712;1813;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100713;0851;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20100713;0912;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100713;1105;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100713;1617;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100713;1617;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100714;0902;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20100714;1122;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
